English Word;German Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
pygmy;;0;0;0;0;0;0;0;0;0;0
pyramid;Pyramide;0;0;0;0;0;0;0;0;0;0
pyramidal;;0;0;0;0;0;0;0;0;0;0
pyrotechnics;;0;0;0;0;0;0;0;0;0;0
quack;;0;1;0;0;1;0;0;0;0;0
quad;;0;0;0;0;0;0;0;0;0;0
quadrangle;;0;0;0;0;0;0;0;0;0;0
quadrant;Quadrant;0;0;0;0;0;0;0;0;0;0
quadratic;quadratisch;0;0;0;0;0;0;0;0;0;0
quadrature;;0;0;0;0;0;0;0;0;0;0
quadruple;vervierfachen;0;0;0;0;0;0;0;0;0;0
quadrupole;;0;0;0;0;0;0;0;0;0;0
quagmire;;0;1;0;0;1;0;0;0;0;0
quail;;0;1;0;0;0;1;0;0;0;0
quaint;;1;0;0;0;0;0;1;0;0;1
quake;Erdbeben;0;0;0;0;0;1;0;0;0;0
qualified;;1;0;0;0;0;0;0;0;0;1
qualify;qualifizieren;0;0;0;0;0;0;0;0;0;0
qualifying;;1;0;0;0;0;0;0;0;0;0
qualities;Eigenschaften;0;0;0;0;0;0;0;0;0;0
quality;Qualit�t;0;0;0;0;0;0;0;0;0;0
quandary;;0;1;1;0;0;1;0;0;0;0
quantify;quantifizieren;0;0;0;0;0;0;0;0;0;0
quantitative;;0;0;0;0;0;0;0;0;0;0
quantitatively;;0;0;0;0;0;0;0;0;0;0
quantity;Menge;0;0;0;0;0;0;0;0;0;0
quantum;Quant;0;0;0;0;0;0;0;0;0;0
quarantine;;0;0;0;0;0;1;0;0;0;0
quarrel;Streit;0;1;1;0;0;0;0;0;0;0
quarry;;0;0;0;0;0;0;0;0;0;0
quart;Quart;0;0;0;0;0;0;0;0;0;0
quarter;Quartal;0;0;0;0;0;0;0;0;0;0
quartered;geviertelt;0;0;0;0;0;0;0;0;0;0
quarters;Quartier;0;0;0;0;0;0;0;0;0;0
quartet;;0;0;0;0;0;0;0;0;0;0
quartile;;0;0;0;0;0;0;0;0;0;0
quarto;;0;0;0;0;0;0;0;0;0;0
quartz;;0;0;0;0;0;0;0;0;0;0
quash;;0;1;0;0;0;1;0;0;0;0
quasi;Quasi;0;0;0;0;0;0;0;0;0;0
quaternary;;0;0;0;0;0;0;0;0;0;0
quay;;0;0;0;0;0;0;0;0;0;0
queen;K�nigin;0;0;0;0;0;0;0;0;0;0
queer;sonderbar;0;0;0;0;0;0;0;0;0;0
quell;;0;1;0;0;0;0;0;0;0;0
quench;;0;0;0;0;0;0;0;0;0;0
query;Abfrage;0;0;0;0;0;0;0;0;0;0
quest;Suche;1;0;0;1;0;0;0;0;0;0
question;Frage;1;0;0;0;0;0;0;0;0;0
questionable;;0;1;0;0;1;0;0;0;0;0
questioning;Befragung;0;0;0;0;0;0;0;0;0;0
queue;Warteschlange;0;0;0;0;0;0;0;0;0;0
quicken;;0;0;0;1;0;0;0;0;0;0
quickly;schnell;0;0;0;0;0;0;0;0;0;0
quickness;;1;0;0;0;0;0;0;0;1;0
quicksilver;;0;1;0;0;0;0;0;0;1;0
quid;;0;0;0;0;0;0;0;0;0;0
quiescent;;1;0;0;0;0;0;0;0;0;0
quiet;ruhig;1;0;0;0;0;0;0;1;0;0
quietly;ruhig;0;0;0;0;0;0;0;0;0;0
quill;;0;0;0;0;0;0;0;0;0;0
quilt;Steppdecke;0;0;0;0;0;0;0;0;0;0
quinine;Chinin;1;0;0;0;0;0;0;0;0;0
quit;verlassen;0;1;0;0;0;0;0;0;0;0
quits;;0;0;0;0;0;0;0;0;0;0
quiver;;0;1;0;0;0;1;0;0;0;0
quivering;;0;1;0;0;0;1;0;0;0;0
quiz;Quiz;0;1;0;0;0;0;0;0;0;0
quorum;;0;0;0;0;0;0;0;0;0;0
quota;;0;0;0;0;0;0;0;0;0;0
quotation;;0;0;0;0;0;0;0;0;0;0
quote;Zitat;1;1;0;1;0;0;0;0;1;0
quotient;;0;0;0;0;0;0;0;0;0;0
rabbit;Kaninchen;0;0;0;0;0;0;0;0;0;0
rabble;;0;1;1;0;0;1;0;0;0;0
rabid;;0;1;1;1;1;1;0;1;0;0
rabies;;0;1;0;0;0;0;0;0;0;0
race;Rennen;0;0;0;0;0;0;0;0;0;0
racehorse;;0;0;0;0;0;0;0;0;0;0
racer;Rennfahrer;0;0;0;0;0;0;0;0;0;0
rack;Gestell;0;1;0;0;0;0;0;1;0;0
racket;Schl�ger;0;1;0;0;0;0;0;0;0;0
racking;;0;0;0;0;0;0;0;0;0;0
racy;sportlich;0;0;0;0;0;0;0;0;0;0
radar;Radar;0;0;0;0;0;0;0;0;0;1
radiance;Glanz;1;0;0;1;0;0;1;0;0;1
radiant;strahlend;1;0;0;0;0;0;1;0;0;0
radiate;strahlen;1;0;0;0;0;0;0;0;0;0
radiation;;0;1;0;0;0;1;0;0;0;0
radically;;0;0;0;0;0;0;0;0;0;0
radio;Radio;1;0;0;0;0;0;0;0;0;0
radioactive;;0;1;0;0;0;1;0;0;0;0
radioactivity;;0;0;0;0;0;0;0;0;0;0
radiograph;;0;0;0;0;0;0;0;0;0;0
radiography;;0;0;0;0;0;0;0;0;0;0
radiology;;0;0;0;0;0;0;0;0;0;0
radium;;0;0;0;0;0;0;0;0;0;0
radius;Radius;0;0;0;0;0;0;0;0;0;0
radon;;0;1;0;0;0;1;0;0;0;0
raffle;Verlosung;0;0;0;1;0;0;0;0;1;0
raft;Flo�;0;0;0;0;0;0;0;0;0;0
rage;;0;1;1;0;0;0;0;0;0;0
ragged;;0;0;0;0;0;0;0;0;0;0
raging;;0;1;1;0;1;1;0;0;0;0
rags;;0;1;0;0;1;0;0;0;0;0
raid;�berfall;0;1;1;0;0;1;0;0;1;0
rail;Schiene;0;1;1;1;0;0;0;0;0;0
railing;;0;0;0;0;0;0;0;0;0;0
railroad;Eisenbahn;0;0;0;0;0;0;0;0;0;0
railway;Eisenbahn;0;0;0;0;0;0;0;0;0;0
raiment;;0;0;0;0;0;0;0;0;0;0
rain;regen;0;0;0;0;0;0;0;0;0;0
raincoat;;0;0;0;0;0;0;0;0;0;0
rainfall;;0;0;0;0;0;0;0;0;0;0
rainy;regnerisch;0;0;0;0;0;0;0;1;0;0
raise;erh�hen;0;0;0;0;0;0;0;0;0;0
raised;angehoben;0;0;0;0;0;0;0;0;0;0
raising;Anhebung;0;0;0;0;0;0;0;0;0;0
rake;Rechen;0;0;0;0;0;0;0;0;0;0
rally;Rallye;0;0;0;0;0;0;0;0;0;0
ram;RAM;0;1;1;1;0;0;0;0;0;0
ramble;;0;0;0;0;0;0;0;0;0;0
rambling;;0;1;0;0;0;0;0;0;0;0
ramp;;0;0;0;0;0;0;0;0;0;0
rampage;Randale;0;1;1;0;0;1;0;0;0;0
ranch;Ranch;0;0;0;0;0;0;0;0;0;0
rancid;ranzig;0;1;0;0;1;0;0;0;0;0
randomly;nach dem Zufallsprinzip;0;0;0;0;0;0;0;0;1;0
randomness;;0;0;0;0;0;0;0;0;0;0
randy;;0;0;0;0;0;0;0;0;0;0
ranger;;0;0;0;0;0;0;0;0;0;1
rank;Rang;0;0;0;0;0;0;0;0;0;0
ransom;;0;1;1;0;0;1;0;0;0;0
rant;schimpfen;0;0;0;0;0;0;0;0;0;0
rap;Rap;0;0;0;0;0;0;0;0;0;0
rape;Vergewaltigung;0;1;1;0;1;1;0;1;0;0
rapid;schnell;0;0;0;0;0;0;0;0;1;0
rapidity;;0;0;0;0;0;0;0;0;0;0
rapids;;0;0;0;0;0;0;0;0;0;0
rapping;;0;0;1;0;0;0;0;0;0;0
rapt;verz�ckt;1;0;0;0;0;0;1;0;1;1
raptors;Greifv�gel;0;1;0;0;0;1;0;0;0;0
rapture;;1;0;0;1;0;0;1;0;0;0
rarely;selten;0;0;0;0;0;0;0;0;0;0
rarity;;0;0;0;0;0;0;0;0;1;0
rascal;Schlingel;0;1;1;0;1;1;0;0;0;0
rash;Ausschlag;0;1;0;0;1;0;0;0;0;0
rat;Ratte;0;1;0;0;1;1;0;0;0;0
ratchet;Ratsche;0;0;0;0;0;0;0;0;0;0
rate;Preis;0;0;0;0;0;0;0;0;0;0
ratification;;0;0;0;0;0;0;0;0;0;0
ratify;;0;0;0;0;0;0;0;0;0;1
rating;Wertung;0;1;1;0;0;1;0;1;0;0
ratio;Verh�ltnis;0;0;0;0;0;0;0;0;0;0
ration;;0;0;0;0;0;0;0;0;0;0
rational;rational;1;0;0;0;0;0;0;0;0;1
rationale;Gr�nde;0;0;0;0;0;0;0;0;0;0
rationalism;;0;0;0;0;0;0;0;0;0;0
rationality;;0;0;0;0;0;0;0;0;0;0
rattan;;0;0;0;0;0;0;0;0;0;0
rattle;Rassel;0;0;0;0;0;0;0;0;0;0
rattlesnake;;0;0;0;0;0;1;0;0;0;0
raucous;;0;1;0;0;0;0;0;0;0;0
rave;;1;1;1;0;1;0;1;0;1;1
raven;Rabe;0;0;0;0;0;0;0;0;0;0
ravenous;;0;1;1;0;0;1;0;1;0;0
ravine;Schlucht;0;0;0;0;0;1;0;0;0;0
raving;;0;1;1;1;0;1;1;0;1;0
rawhide;;0;0;0;0;0;0;0;0;0;0
ray;Strahl;0;0;0;0;0;0;0;0;0;0
razor;Rasierer;0;0;0;0;0;1;0;0;0;0
reach;erreichen;0;0;0;0;0;0;0;0;0;0
react;reagieren;0;0;1;0;0;1;0;0;0;0
reactionary;;0;1;0;0;0;0;0;0;0;0
read;lesen;0;0;0;0;0;0;0;0;0;0
reader;Leser;1;0;0;0;0;0;0;0;0;0
readership;;0;0;0;0;0;0;0;0;0;0
readily;leicht;1;0;0;0;0;0;0;0;0;0
readiness;;1;0;0;1;0;0;1;0;0;1
reading;Lesen;1;0;0;0;0;0;0;0;0;0
readjustment;;0;0;0;0;0;0;0;0;0;0
ready;bereit;0;0;0;1;0;0;0;0;0;0
reaffirm;;1;0;0;0;0;0;0;0;0;0
reagent;;0;0;0;0;0;0;0;0;0;0
real;Real;1;0;0;0;0;0;0;0;0;1
realism;Realismus;0;0;0;0;0;0;0;0;0;0
realistic;realistisch;0;0;0;0;0;0;0;0;0;0
reality;Wirklichkeit;0;0;0;0;0;0;0;0;0;0
realm;Reich;0;0;0;0;0;0;0;0;0;0
realty;;0;0;0;0;0;0;0;0;0;0
ream;;0;0;0;0;0;0;0;0;0;0
reap;ernten;0;0;0;0;0;0;0;0;0;0
reappear;;0;0;0;0;0;0;0;0;1;0
rear;R�ckseite;0;1;0;0;0;0;0;0;0;0
rearrange;neu ordnen;0;0;0;0;0;0;0;0;0;0
rearrangement;Neuordnung;0;0;0;0;0;0;0;0;0;0
reason;Grund;1;0;0;0;0;0;0;0;0;0
reasonableness;Angemessenheit;0;0;0;0;0;0;0;0;0;0
reasoning;Denken;0;0;0;0;0;0;0;0;0;0
reasons;Gr�nden;0;0;0;0;0;0;0;0;0;0
reassemble;wieder zusammenbauen;0;0;0;0;0;0;0;0;0;0
reassurance;;1;0;0;0;0;0;0;0;0;1
reassure;;1;0;0;0;0;0;0;0;0;1
reassured;beruhigte;0;0;0;0;0;0;0;0;0;0
reassuring;;0;0;0;0;0;0;0;0;0;0
rebate;;1;0;0;0;0;0;0;0;0;0
rebel;Rebell;0;1;1;0;0;1;0;0;0;0
rebellion;;0;0;1;0;1;1;0;0;0;0
reborn;;0;0;0;0;0;0;0;0;0;0
rebound;;0;0;0;0;0;0;0;0;0;0
rebuild;wieder aufbauen;0;0;0;0;0;0;0;0;0;0
rebuke;;0;1;0;0;0;0;0;0;0;0
rebut;;0;1;0;0;0;0;0;0;0;0
recalcitrant;;0;1;1;0;1;0;0;0;0;0
recall;R�ckruf;0;0;0;0;0;0;0;0;0;0
recast;Neufassung;1;0;0;0;0;0;0;0;0;0
recede;;0;0;0;0;0;0;0;0;0;0
receding;;0;0;0;0;0;0;0;0;0;0
receipt;Empfang;0;0;0;0;0;0;0;0;0;0
receipts;;0;0;0;0;0;0;0;0;0;0
received;empfangen;1;0;0;0;0;0;0;0;0;0
receiver;Empf�nger;0;0;0;0;0;0;0;0;0;0
receiving;Empfang;1;0;0;1;0;0;1;0;1;0
recent;letzte;0;0;0;0;0;0;0;0;0;0
receptacle;Beh�lter;0;0;0;0;0;0;0;0;0;0
reception;Empfang;0;0;0;0;0;0;0;0;0;0
recess;Nische;0;0;0;0;0;0;0;0;0;0
recesses;;0;0;0;0;0;1;0;0;0;0
recession;;0;1;1;0;1;1;0;1;0;0
recherche;;1;0;0;0;0;0;0;0;0;0
recidivism;;0;1;1;0;1;0;0;1;0;0
recipe;Rezept;0;0;0;0;0;0;0;0;0;0
recipient;Empf�nger;0;0;0;1;0;0;0;0;0;0
reciprocal;;0;0;0;0;0;0;0;0;0;0
reciprocate;erwidern;1;0;0;0;0;0;0;0;0;0
reciprocity;Gegenseitigkeit;0;0;0;0;0;0;0;0;0;0
recital;;0;0;0;0;0;0;0;0;0;0
recitation;;0;0;0;0;0;0;0;0;0;0
recite;rezitieren;0;0;0;0;0;0;0;0;0;0
reckless;leichtsinnig;0;1;1;0;0;1;0;0;0;0
recklessness;;0;1;1;0;1;1;0;0;1;0
reckoning;;0;0;0;0;0;0;0;0;0;0
reclamation;;1;0;0;0;0;0;0;0;0;0
recline;;1;0;0;0;0;0;0;0;0;1
recluse;;0;0;0;0;0;0;0;0;0;0
recognition;Anerkennung;0;0;0;0;0;0;0;0;0;0
recognizable;erkennbar;1;0;0;1;0;0;0;0;0;0
recognized;anerkannt;0;0;0;0;0;0;0;0;0;0
recoil;;0;0;0;0;0;0;0;0;0;0
recollect;;0;0;0;0;0;0;0;0;0;0
recollection;;0;0;0;0;0;0;0;0;0;0
recombinant;;0;0;0;0;0;0;0;0;0;0
recombination;;0;0;0;1;0;0;0;0;0;0
recommend;empfehlen;1;0;0;0;0;0;0;0;0;1
recommendation;Empfehlung;0;0;0;0;0;0;0;0;0;0
recompense;;0;0;0;0;0;0;0;0;0;0
reconcile;vers�hnen;0;0;0;0;0;0;0;0;0;0
reconciliation;Vers�hnung;1;0;0;1;0;0;1;0;0;1
reconnaissance;Aufkl�rung;0;0;0;0;0;0;0;0;0;0
reconsider;noch einmal �berdenken;0;0;0;0;0;0;0;0;0;0
reconsideration;;1;0;0;0;0;0;0;0;0;1
reconstitution;;0;0;0;0;0;0;0;0;0;0
reconstruct;;1;0;0;1;0;0;0;0;0;0
reconstruction;;1;0;0;1;0;0;0;0;0;0
record;Aufzeichnung;0;0;0;0;0;0;0;0;0;0
recorder;Recorder;1;0;0;0;0;0;0;0;0;0
recording;Aufzeichnung;0;0;0;0;0;0;0;0;0;0
recount;;0;0;0;0;0;0;0;0;0;0
recoup;;1;0;0;0;0;0;0;0;0;0
recourse;;0;0;0;0;0;0;0;0;0;0
recoverable;;0;0;0;0;0;0;0;0;0;0
recovery;Wiederherstellung;1;0;0;0;0;0;0;0;0;0
recreation;Erholung;1;0;0;1;0;0;1;0;0;0
recreational;;1;0;0;1;0;0;1;0;0;0
recruit;Rekrut;0;0;0;0;0;0;0;0;0;0
recruiting;Rekrutierung;0;0;0;0;0;0;0;0;0;0
recruits;Rekruten;0;0;0;0;0;0;0;0;0;1
rectangle;Rechteck;0;0;0;0;0;0;0;0;0;0
rectangular;;0;0;0;0;0;0;0;0;0;0
rectification;;0;0;0;0;0;0;0;0;0;0
rectify;;1;0;0;0;0;0;0;0;0;0
rector;;0;0;0;0;0;0;0;0;0;0
rectory;;0;0;0;0;0;0;0;0;0;0
recumbent;;0;0;0;0;0;0;0;0;0;0
recuperation;;0;0;0;0;0;0;0;0;0;0
recur;;0;0;0;0;0;0;0;0;0;0
recurrence;Wiederholung;0;0;0;0;0;0;0;0;0;0
recurrent;wiederkehrend;0;0;0;1;0;0;0;0;0;0
recurring;wiederkehrend;0;0;0;0;0;0;0;0;0;0
recursion;;0;0;0;0;0;0;0;0;0;0
recursive;;0;0;0;0;0;0;0;0;0;0
recursively;;0;0;0;0;0;0;0;0;0;0
red;rot;0;0;0;0;0;0;0;0;0;0
reddish;;0;0;0;0;0;0;0;0;0;0
redemption;Erl�sung;1;0;0;0;0;0;0;0;0;0
redness;;0;0;0;0;0;0;0;0;0;0
redress;;1;0;0;0;0;0;0;0;0;0
reduced;reduziert;0;0;0;0;0;0;0;0;0;0
reduction;Reduktion;0;0;0;0;0;0;0;0;0;0
redundancy;;0;0;0;0;0;0;0;0;0;0
redundant;redundant;0;1;0;0;0;0;0;0;0;0
reed;Schilf;0;0;0;0;0;0;0;0;0;0
reef;Riff;0;0;0;0;0;0;0;0;0;0
reefs;Riffe;0;0;0;0;0;0;0;0;0;0
reel;Haspel;0;0;0;0;0;0;0;0;0;0
reestablish;;0;0;0;0;0;0;0;0;0;0
referee;Schiedsrichter;0;0;0;0;0;0;0;0;0;1
reference;Hinweis;0;0;0;0;0;0;0;0;0;0
referendum;Referendum;0;0;0;0;0;0;0;0;0;0
refine;;1;0;0;0;0;0;0;0;0;0
refinement;;1;0;0;0;0;0;0;0;0;0
refinery;;0;0;0;0;0;0;0;0;0;0
refining;;0;0;0;0;0;0;0;0;0;0
refit;;0;0;0;0;0;0;0;0;0;0
reflect;reflektieren;0;0;0;0;0;0;0;0;0;0
reflecting;;0;0;0;0;0;0;0;0;0;0
reflection;Reflexion;0;0;0;0;0;0;0;0;0;0
reflective;reflektierende;0;0;0;0;0;0;0;0;0;0
reflector;;0;0;0;0;0;0;0;0;0;0
reflex;;0;0;0;0;0;0;0;0;1;0
reflux;;0;1;0;0;1;0;0;0;0;0
reform;Reform;1;0;0;0;0;0;0;0;0;0
reformation;;1;0;0;0;0;0;0;0;0;0
reformer;;1;0;0;0;0;0;0;0;0;0
refraction;Brechung;0;0;0;0;0;0;0;0;0;0
refractor;;0;0;0;0;0;0;0;0;0;0
refractory;;0;1;0;0;0;0;0;0;0;0
refrain;Refrain;0;0;0;0;0;0;0;0;0;0
refraining;;0;0;0;0;0;0;0;0;0;0
refreshing;erfrischend;1;0;0;0;0;0;0;0;0;0
refrigerate;;0;0;0;0;0;0;0;0;0;0
refrigeration;K�hlung;0;0;0;0;0;0;0;0;0;0
refrigerator;K�hlschrank;0;0;0;0;0;0;0;0;0;0
refuge;;0;0;0;0;0;0;0;0;0;0
refugee;Fl�chtling;0;0;0;0;0;0;0;1;0;0
refund;R�ckerstattung;0;0;0;0;0;0;0;0;0;0
refurbish;;1;0;0;0;0;0;0;0;0;0
refusal;;0;1;0;0;0;0;0;0;0;0
refuse;verweigern;0;1;0;0;0;0;0;0;0;0
refused;verweigert;0;1;0;0;0;0;0;1;0;0
refusing;;0;0;0;0;0;0;0;0;0;0
refutation;;0;0;0;0;0;1;0;0;0;0
refute;;0;0;0;0;0;0;0;0;0;0
regain;;0;0;0;0;0;0;0;0;0;0
regal;;1;0;0;0;0;0;0;0;0;1
regalia;;0;0;0;0;0;0;0;0;0;0
regatta;;0;0;0;1;0;0;0;0;0;0
regency;;0;0;0;0;0;0;0;0;0;0
regenerate;;0;0;0;0;0;0;0;0;0;0
regeneration;Regeneration;0;0;0;0;0;0;0;0;0;0
regent;;1;0;0;0;0;0;0;0;0;1
regime;Regime;0;0;0;0;0;0;0;0;0;0
regimen;Regime;0;0;0;0;0;0;0;0;0;0
regiment;Regiment;0;0;0;0;0;1;0;0;0;0
region;Region;0;0;0;0;0;0;0;0;0;0
regional;regional;0;0;0;0;0;0;0;0;0;0
regionalism;;0;0;0;0;0;0;0;0;0;0
register;registrieren;0;0;0;0;0;0;0;0;0;0
registrar;;0;0;0;0;0;0;0;0;0;0
registration;Anmeldung;0;0;0;0;0;0;0;0;0;0
registry;Registratur;0;0;0;0;0;0;0;0;0;1
regress;;0;1;0;0;0;0;0;0;0;0
regression;;0;1;0;0;0;0;0;0;0;0
regressive;;1;1;0;0;0;0;0;0;0;0
regret;bedauern;0;1;0;0;0;0;0;1;0;0
regrettable;bedauerlich;0;1;0;0;0;0;0;1;0;0
regretted;;0;1;0;0;0;0;0;1;0;0
regretting;;0;1;0;0;0;0;0;1;0;0
regular;regelm��ig;0;0;0;0;0;0;0;0;0;0
regularity;;1;0;0;1;0;0;0;0;0;1
regulars;;0;0;0;0;0;0;0;0;0;0
regulate;regulieren;1;0;0;0;0;0;0;0;0;0
regulated;geregelt;0;0;0;0;0;0;0;0;0;0
regulation;Verordnung;0;0;0;0;0;0;0;0;0;0
regulatory;Regulierungs;0;1;0;0;0;1;0;0;0;0
regurgitation;;0;0;0;0;1;0;0;0;0;0
rehabilitate;;1;0;0;0;0;0;0;0;0;0
rehabilitation;;1;0;0;1;0;0;0;0;0;0
rehearsal;Probe;0;0;0;0;0;0;0;0;0;0
reign;herrschen;0;0;0;0;0;0;0;0;0;0
reimburse;erstatten;1;0;0;0;0;0;0;0;0;0
reimbursement;R�ckerstattung;1;0;0;0;0;0;0;0;0;1
rein;Z�gel;0;1;0;0;0;0;0;0;0;0
reindeer;Rentier;0;0;0;0;0;0;0;0;0;0
reinforce;verst�rken;0;0;0;0;0;0;0;0;0;0
reinforcement;Verst�rkung;1;0;0;0;0;0;0;0;0;1
reinforcements;;0;0;0;0;0;0;0;0;0;1
reins;;0;0;0;0;0;0;0;0;0;0
reinstall;neu installieren;0;0;0;0;0;0;0;0;0;0
reinstate;wieder einsetzen;1;0;0;0;0;0;0;0;0;0
reinstatement;;0;0;0;0;0;0;0;0;0;0
reinvest;;0;0;0;0;0;0;0;0;0;0
reinvestment;Wiederanlage;0;0;0;0;0;0;0;0;0;0
reiterate;wiederholen;0;0;0;0;0;0;0;0;0;0
reject;ablehnen;0;1;1;0;0;1;0;1;0;0
rejected;abgelehnt;0;1;0;0;0;0;0;0;0;0
rejection;;0;1;1;0;1;1;0;1;0;0
rejects;;0;1;1;0;0;1;0;1;0;0
rejoice;jubeln;1;0;0;1;0;0;1;0;1;1
rejoicing;;1;0;0;1;0;0;1;0;1;0
rejoin;;0;0;0;0;0;0;0;0;0;0
rejuvenate;verj�ngen;1;0;0;0;0;0;0;0;0;0
rejuvenated;;1;0;0;0;0;0;0;0;0;0
rekindle;;1;1;0;1;0;1;1;0;1;0
relapse;;0;1;0;0;0;1;0;1;0;0
relate;erz�hlen;0;0;0;0;0;0;0;0;0;0
related;verbunden;0;0;0;0;0;0;0;0;0;1
relation;Beziehung;0;0;0;0;0;0;0;0;0;0
relationship;Beziehung;0;0;0;0;0;0;0;0;0;0
relative;relativ;0;0;0;0;0;0;0;0;0;1
relativity;;0;0;0;0;0;0;0;0;0;0
relaxant;Beruhigungsmittel;0;0;0;0;0;0;0;0;0;0
relaxation;Entspannung;1;0;0;0;0;0;0;0;0;0
relaxed;entspannt;0;0;0;0;0;0;0;0;0;0
relay;Relais;0;0;0;0;0;0;0;0;0;0
release;Ver�ffentlichung;0;0;0;0;0;0;0;0;0;0
released;ver�ffentlicht;0;0;0;0;0;0;0;0;0;0
relegation;;0;1;0;0;0;0;0;0;0;0
relevancy;;0;0;0;0;0;0;0;0;0;0
relevant;relevant;1;0;0;0;0;0;0;0;0;1
reliability;;1;0;0;0;0;0;0;0;0;1
reliable;zuverl�ssig;1;0;0;0;0;0;0;0;0;1
reliance;Vertrauen;1;0;0;0;0;0;0;0;0;1
relic;;0;0;0;0;0;0;0;0;0;0
relics;;0;0;0;0;0;0;0;1;0;0
relief;Erleichterung;1;0;0;0;0;0;0;0;0;0
relieving;Abl�sung;1;0;0;0;0;0;0;0;0;0
religion;Religion;0;0;0;0;0;0;0;0;0;1
religious;;0;0;0;0;0;0;0;0;0;0
relinquish;aufgeben;0;1;0;0;0;0;0;0;0;0
relish;;0;0;0;0;0;0;0;0;0;0
reluctance;;0;0;0;0;0;0;0;0;0;0
reluctant;;0;1;0;0;0;1;0;0;0;0
remainder;;0;0;0;0;0;0;0;0;0;0
remaining;�brig;0;0;0;0;0;0;0;0;0;0
remains;�berreste;1;1;0;0;1;1;0;0;0;1
remake;Remake;1;0;0;0;0;0;0;0;0;0
remand;;0;1;1;0;0;0;0;0;0;0
remark;Bemerkung;0;0;0;0;0;0;0;0;0;0
remarkable;;1;0;0;0;0;0;1;0;1;1
remarkably;;1;0;0;0;0;0;0;0;0;0
remedial;Abhilfe;0;1;0;0;0;0;0;0;0;0
remedy;Abhilfe;1;0;0;1;0;0;1;0;0;1
remember;merken;0;0;0;0;0;0;0;0;0;0
remembered;Erinnerung;0;0;0;0;0;0;0;0;0;0
remembering;;0;0;0;0;0;0;0;0;0;0
remembrance;;0;0;0;0;0;0;0;0;0;0
remind;erinnern;0;0;0;0;0;0;0;0;0;0
reminder;Erinnerung;0;0;0;0;0;0;0;0;0;0
remiss;;0;1;1;0;1;0;0;1;0;0
remission;;1;0;0;0;0;0;0;0;0;0
remit;erlassen;0;0;0;0;0;0;0;0;0;0
remittance;�berweisung;0;0;0;0;0;0;0;0;0;0
remnant;�berrest;0;0;0;0;0;0;0;0;0;0
remodel;;1;0;0;0;0;0;0;0;0;0
remorse;Reue;0;1;0;0;0;0;0;1;0;0
remote;entfernt;0;0;0;0;0;0;0;0;0;0
remoteness;Abgelegenheit;0;0;0;0;0;0;0;0;0;0
removal;;0;1;0;0;0;0;0;0;0;0
remove;entfernen;0;1;1;0;0;1;0;1;0;0
remuneration;Verg�tung;0;0;0;0;0;0;0;0;0;0
renaissance;;1;0;0;0;0;0;0;0;0;0
rencontre;rencontre;0;1;0;0;0;0;0;0;0;0
rend;;0;1;0;0;0;0;0;0;0;0
render;machen;1;0;0;0;0;0;0;0;0;0
rendering;Wiedergabe;0;0;0;0;0;0;0;0;0;0
rendezvous;;0;0;0;0;0;0;0;0;0;0
rendition;;0;0;0;0;0;0;0;0;0;0
renegade;;0;1;1;0;0;0;0;0;0;0
renewal;Erneuerung;1;0;0;0;0;0;0;0;0;0
renounce;;0;1;1;0;0;0;0;0;0;0
renovate;;1;0;0;1;0;0;0;0;0;0
renovated;renoviert;0;0;0;0;0;0;0;0;0;0
renovation;Renovierung;1;0;0;1;0;0;1;0;0;0
renown;Ansehen;1;0;0;0;0;0;0;0;0;0
renowned;ber�hmt;1;0;0;0;0;0;0;0;0;0
rent;Miete;0;0;0;0;0;0;0;0;0;0
rental;Verleih;0;0;0;0;0;0;0;0;0;0
renter;;0;0;0;0;0;0;0;0;0;0
renunciation;Verzicht;0;1;0;0;0;0;0;0;0;0
reorganization;Reorganisation;0;0;0;0;0;0;0;0;0;0
reorganize;reorganisieren;1;0;0;0;0;0;0;0;0;0
repair;Reparatur;0;0;0;0;0;0;0;0;0;0
reparation;;1;0;0;0;0;0;0;0;0;1
repay;zur�ckzahlen;1;0;1;1;0;0;1;0;0;1
repayment;;0;0;0;0;0;0;0;0;0;0
repeal;;0;0;0;0;0;0;0;0;0;0
repeat;Wiederholung;0;0;0;0;0;0;0;0;0;0
repeated;wiederholt;0;0;0;0;0;0;0;0;0;0
repeatedly;wiederholt;0;0;0;0;0;0;0;0;0;0
repeater;;0;0;0;0;0;0;0;0;0;0
repellant;;0;1;0;0;1;1;0;0;0;0
repellent;;0;1;1;0;1;1;0;0;0;0
repelling;;0;1;0;0;1;0;0;0;0;0
repent;bereuen;1;0;0;0;0;1;0;0;0;0
repentance;Reue;0;0;0;0;0;0;0;0;0;0
repertoire;;0;0;0;0;0;0;0;0;0;0
repertory;;0;0;0;0;0;0;0;0;0;0
repetition;Wiederholung;0;0;0;0;0;0;0;0;0;0
replace;ersetzen;0;0;0;0;0;0;0;0;0;0
replacement;Austausch;0;0;0;0;0;0;0;0;0;0
replenish;;1;0;0;0;0;0;0;0;0;0
replete;;1;0;0;0;0;0;0;0;0;0
replication;;0;0;0;0;0;0;0;0;0;0
reply;antworten;0;0;0;0;0;0;0;0;0;0
report;Bericht;0;0;0;0;0;0;0;0;0;0
